iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
2,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
3,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
4,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
5,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
6,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
7,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
8,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
9,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
10,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
11,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
12,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
13,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
14,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
15,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
16,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
17,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
18,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
19,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
20,tensorflow->keras,0.7125748502994012,0.09859154929577464,0.05185185185185185,0.06796116504854369,0.45604891946355364
