iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
2,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
3,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
4,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
5,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
6,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
7,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
8,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
9,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
10,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
11,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
12,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
13,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
14,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
15,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
16,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
17,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
18,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
19,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
20,tensorflow->incubator-mxnet,0.5,0.1245136186770428,0.49230769230769234,0.19875776397515527,0.5246801978509295
