iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
2,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
3,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
4,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
5,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
6,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
7,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
8,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
9,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
10,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
11,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
12,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
13,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
14,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
15,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
16,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
17,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
18,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
19,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
20,tensorflow->incubator-mxnet,0.810077519379845,0.13333333333333333,0.09230769230769231,0.10909090909090909,0.4660071635681392
