iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
2,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
3,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
4,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
5,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
6,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
7,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
8,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
9,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
10,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
11,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
12,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
13,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
14,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
15,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
16,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
17,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
18,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
19,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
20,tensorflow->pytorch,0.5678191489361702,0.15976331360946747,0.5684210526315789,0.24942263279445728,0.5668749499319075
