iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
2,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
3,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
4,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
5,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
6,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
7,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
8,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
9,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
10,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
11,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
12,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
13,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
14,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
15,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
16,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
17,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
18,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
19,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
20,tensorflow->keras,0.5194610778443114,0.1858108108108108,0.4074074074074074,0.2552204176334107,0.4762073518171079
