iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
2,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
3,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
4,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
5,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
6,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
7,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
8,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
9,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
10,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
11,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
12,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
13,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
14,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
15,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
16,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
17,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
18,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
19,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
20,tensorflow->caffe,0.486013986013986,0.1346153846153846,0.6363636363636364,0.2222222222222222,0.5195831836148042
