iteration,name,accuracy,precision,recall,f1,auc
8,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
8,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
8,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
8,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
9,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
9,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
9,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
9,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
9,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
10,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
10,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
10,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
10,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
10,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
11,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
11,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
11,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
11,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
11,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
12,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
12,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
12,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
12,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
12,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
13,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
13,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
13,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
13,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
13,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
14,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
14,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
14,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
14,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
14,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
15,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
15,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
15,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
15,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
15,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
16,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
16,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
16,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
16,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
16,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
17,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
17,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
17,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
17,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
17,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
18,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
18,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
18,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
18,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
18,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
19,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
19,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
19,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
19,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
19,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
20,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
20,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
20,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
20,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
20,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
21,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
21,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
21,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
21,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
21,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
22,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
22,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
22,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
22,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
22,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
23,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
23,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
23,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
23,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
23,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
24,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
24,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
24,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
24,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
24,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
25,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
25,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
25,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
25,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
25,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
26,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
26,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
26,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
26,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
26,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
27,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
27,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
27,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
27,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
27,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
28,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
28,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
28,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
28,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
28,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
29,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
29,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
29,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
29,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
29,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
30,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
30,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
30,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
30,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
30,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
31,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
31,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
31,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
31,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
31,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
32,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
32,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
32,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
32,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
32,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
33,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
33,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
33,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
33,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
33,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
34,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
34,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
34,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
34,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
34,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
35,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
35,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
35,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
35,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
35,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
36,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
36,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
36,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
36,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
36,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
37,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
37,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
37,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
37,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
37,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
38,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
38,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
38,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
38,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
38,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
39,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
39,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
39,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
39,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
39,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
40,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
40,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
40,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
40,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
40,base-dataset-tensorflow->base-dataset-tensorflow,0.889261744966443,0.68,0.6666666666666666,0.6732673267326733,0.9273636580138128
41,base-dataset-caffe->base-dataset-caffe,0.8596491228070176,0.3333333333333333,0.14285714285714285,0.2,0.7171428571428571
41,base-dataset-incubator-mxnet->base-dataset-incubator-mxnet,0.9029126213592233,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.8512820512820514
41,base-dataset-keras->base-dataset-keras,0.8421052631578947,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.8527851458885941
41,base-dataset-pytorch->base-dataset-pytorch,0.88,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.7083794758213363
