repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8110129997547216,0.6628094595078106,0.5759976306484433,0.5160088866452623,0.5759976306484433,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.8208816225165563,0.6484709638660405,0.5667418724326946,0.5131488821060906,0.5667418724326946,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5]"
10,0.8282620368713085,0.6537509750135507,0.5595525957332783,0.5103171533518333,0.5595525957332783,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5]"
10,0.8338852097130245,0.6548269565907043,0.5542956556481552,0.5085840902952219,0.5542956556481552,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5]"
10,0.8115400873608565,0.6495888374532057,0.5740691764323168,0.5131966947916987,0.5740691764323168,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.8177534386143658,0.6532660382610209,0.5684640612376284,0.5115591779411534,0.5684640612376284,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5]"
10,0.8228186359939584,0.6584872205611255,0.5638216433964902,0.5102379934053639,0.5638216433964902,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5]"
10,0.827066866054262,0.6568353340318044,0.5599534909764307,0.5091364667607992,0.5599534909764307,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5208333333333334, 0.5, 0.5, 0.5789473684210527, 0.5, 0.5]"
10,0.8306810319264606,0.6610078870395282,0.5565178760791535,0.5079872199151441,0.5565178760791535,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.5277777777777778, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5, 0.5, 0.6052631578947368, 0.5, 0.5, 0.49624060150375937, 0.5, 0.525, 0.5238095238095238, 0.5, 0.5, 0.5294117647058824, 0.5526315789473684, 0.5, 0.5333333333333333, 0.5555555555555556, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5263157894736842, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.491869918699187, 0.5461832061068703, 0.5, 0.5, 0.5769230769230769, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.525, 0.5, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.5, 0.5178571428571429, 0.525, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5526315789473684, 0.5, 0.5, 0.5277777777777778, 0.5178571428571429, 0.5211832061068703, 0.5238095238095238, 0.5, 0.5384615384615384, 0.5, 0.5263157894736842, 0.5, 0.5, 0.5, 0.5137921022067364, 0.5211832061068703, 0.5238095238095238, 0.5208333333333334, 0.5, 0.5, 0.5789473684210527, 0.5, 0.5, 0.5, 0.5137921022067364, 0.525, 0.5238095238095238, 0.5208333333333334, 0.5, 0.5294117647058824, 0.5263157894736842, 0.5, 0.5]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.623841059602649,0.605588636698219,0.7401667510192741,0.5519425725621047,0.7401667510192741,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589, 0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6291390728476822,0.6070318890816091,0.743278734386562,0.5558359558203677,0.743278734386562,"[0.7579365079365078, 0.7269163763066202, 0.7303435114503818, 0.7569597069597069, 0.7040682414698163, 0.7695094760312152, 0.7504389815627743, 0.6866028708133972, 0.7301587301587301, 0.8198529411764706]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
