iteration,name,accuracy,precision,recall,f1,auc 
1,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
2,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
3,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
4,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
5,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
6,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
7,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
8,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
9,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
10,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
11,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
12,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
13,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
14,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
15,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
16,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
17,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
18,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
19,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
20,tensorflow->pytorch,0.8297872340425532,0.14893617021276595,0.07368421052631578,0.09859154929577464,0.5104462068413043
